id,code,name,district_id:id
neighborhood_Monseñor Sanabria_Desamparados_Desamparados_SJ,18,Monseñor Sanabria,district_Desamparados_Desamparados_SJ
neighborhood_Monteclaro_Desamparados_Desamparados_SJ,19,Monteclaro,district_Desamparados_Desamparados_SJ
neighborhood_Palogrande_Desamparados_Desamparados_SJ,20,Palogrande,district_Desamparados_Desamparados_SJ
neighborhood_Pinos_Desamparados_Desamparados_SJ,21,Pinos,district_Desamparados_Desamparados_SJ
neighborhood_Retoños_Desamparados_Desamparados_SJ,22,Retoños,district_Desamparados_Desamparados_SJ
neighborhood_Río Jorco_Desamparados_Desamparados_SJ,23,Río Jorco,district_Desamparados_Desamparados_SJ
neighborhood_Sabara_Desamparados_Desamparados_SJ,24,Sabara,district_Desamparados_Desamparados_SJ
neighborhood_San Esteban Rey_Desamparados_Desamparados_SJ,25,San Esteban Rey,district_Desamparados_Desamparados_SJ
neighborhood_San Jerónimo_Desamparados_Desamparados_SJ,26,San Jerónimo,district_Desamparados_Desamparados_SJ
neighborhood_San José_Desamparados_Desamparados_SJ,27,San José,district_Desamparados_Desamparados_SJ
neighborhood_San Roque_Desamparados_Desamparados_SJ,28,San Roque,district_Desamparados_Desamparados_SJ
neighborhood_Tauros_Desamparados_Desamparados_SJ,29,Tauros,district_Desamparados_Desamparados_SJ
neighborhood_Torremolinos_Desamparados_Desamparados_SJ,30,Torremolinos,district_Desamparados_Desamparados_SJ
neighborhood_Venecia_Desamparados_Desamparados_SJ,31,Venecia,district_Desamparados_Desamparados_SJ
neighborhood_Vista Verde._Desamparados_Desamparados_SJ,32,Vista Verde.,district_Desamparados_Desamparados_SJ
neighborhood_Ángeles_San Miguel_Desamparados_SJ,1,Ángeles,district_San_Miguel_Desamparados_SJ
neighborhood_Capri_San Miguel_Desamparados_SJ,2,Capri,district_San_Miguel_Desamparados_SJ
neighborhood_Damas Israelitas_San Miguel_Desamparados_SJ,3,Damas Israelitas,district_San_Miguel_Desamparados_SJ
neighborhood_Girasol_San Miguel_Desamparados_SJ,4,Girasol,district_San_Miguel_Desamparados_SJ
neighborhood_Higuito_San Miguel_Desamparados_SJ,5,Higuito,district_San_Miguel_Desamparados_SJ
neighborhood_Lindavista_San Miguel_Desamparados_SJ,6,Lindavista,district_San_Miguel_Desamparados_SJ
neighborhood_Lomas de Jorco_San Miguel_Desamparados_SJ,7,Lomas de Jorco,district_San_Miguel_Desamparados_SJ
neighborhood_Llano_San Miguel_Desamparados_SJ,8,Llano,district_San_Miguel_Desamparados_SJ
neighborhood_Meseguer_San Miguel_Desamparados_SJ,9,Meseguer,district_San_Miguel_Desamparados_SJ
neighborhood_Olivos_San Miguel_Desamparados_SJ,10,Olivos,district_San_Miguel_Desamparados_SJ
neighborhood_Orquídeas_San Miguel_Desamparados_SJ,11,Orquídeas,district_San_Miguel_Desamparados_SJ
neighborhood_Peñascal_San Miguel_Desamparados_SJ,12,Peñascal,district_San_Miguel_Desamparados_SJ
neighborhood_Rinconada_San Miguel_Desamparados_SJ,13,Rinconada,district_San_Miguel_Desamparados_SJ
neighborhood_Rodillal_San Miguel_Desamparados_SJ,14,Rodillal,district_San_Miguel_Desamparados_SJ
neighborhood_Sabanilla_San Miguel_Desamparados_SJ,15,Sabanilla,district_San_Miguel_Desamparados_SJ
neighborhood_San Martín_San Miguel_Desamparados_SJ,16,San Martín,district_San_Miguel_Desamparados_SJ
neighborhood_Valverde._San Miguel_Desamparados_SJ,18,Valverde.,district_San_Miguel_Desamparados_SJ
neighborhood_Alto Alumbre_San Miguel_Desamparados_SJ,19,Alto Alumbre,district_San_Miguel_Desamparados_SJ
neighborhood_Hoyo_San Miguel_Desamparados_SJ,20,Hoyo,district_San_Miguel_Desamparados_SJ
neighborhood_Jericó_San Miguel_Desamparados_SJ,21,Jericó,district_San_Miguel_Desamparados_SJ
neighborhood_Manzano_San Miguel_Desamparados_SJ,22,Manzano,district_San_Miguel_Desamparados_SJ
neighborhood_Pacaya_San Miguel_Desamparados_SJ,23,Pacaya,district_San_Miguel_Desamparados_SJ
neighborhood_Roblar_San Miguel_Desamparados_SJ,24,Roblar,district_San_Miguel_Desamparados_SJ
neighborhood_Ticalpes (parte)_San Miguel_Desamparados_SJ,25,Ticalpes (parte),district_San_Miguel_Desamparados_SJ
neighborhood_Calle Naranjos._San Miguel_Desamparados_SJ,26,Calle Naranjos.,district_San_Miguel_Desamparados_SJ
neighborhood_Calabacitas_San Juan De Dios_Desamparados_SJ,1,Calabacitas,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Calle Común_San Juan De Dios_Desamparados_SJ,2,Calle Común,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Cruz Roja_San Juan De Dios_Desamparados_SJ,3,Cruz Roja,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Itaipú_San Juan De Dios_Desamparados_SJ,4,Itaipú,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Máquinas_San Juan De Dios_Desamparados_SJ,5,Máquinas,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Mota_San Juan De Dios_Desamparados_SJ,6,Mota,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Novedades_San Juan De Dios_Desamparados_SJ,7,Novedades,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Pedrito Monge_San Juan De Dios_Desamparados_SJ,8,Pedrito Monge,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Río_San Juan De Dios_Desamparados_SJ,9,Río,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Robles._San Juan De Dios_Desamparados_SJ,10,Robles.,district_San_Juan_De_Dios_Desamparados_SJ
neighborhood_Alpino_San Rafael Arriba_Desamparados_SJ,1,Alpino,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Arco Iris_San Rafael Arriba_Desamparados_SJ,2,Arco Iris,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Bambú_San Rafael Arriba_Desamparados_SJ,3,Bambú,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Berlay_San Rafael Arriba_Desamparados_SJ,4,Berlay,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Guaria_San Rafael Arriba_Desamparados_SJ,5,Guaria,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Huaso (parte)_San Rafael Arriba_Desamparados_SJ,6,Huaso (parte),district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Juncales_San Rafael Arriba_Desamparados_SJ,7,Juncales,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Lajas_San Rafael Arriba_Desamparados_SJ,8,Lajas,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Macarena_San Rafael Arriba_Desamparados_SJ,9,Macarena,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Maiquetía_San Rafael Arriba_Desamparados_SJ,10,Maiquetía,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Méndez._San Rafael Arriba_Desamparados_SJ,11,Méndez.,district_San_Rafael_Arriba_Desamparados_SJ
neighborhood_Acacias_San Antonio_Desamparados_SJ,1,Acacias,district_San_Antonio_Desamparados_SJ
neighborhood_Calle Amador_San Antonio_Desamparados_SJ,2,Calle Amador,district_San_Antonio_Desamparados_SJ
neighborhood_Constancia_San Antonio_Desamparados_SJ,3,Constancia,district_San_Antonio_Desamparados_SJ
neighborhood_Churuca_San Antonio_Desamparados_SJ,4,Churuca,district_San_Antonio_Desamparados_SJ
neighborhood_Huetares_San Antonio_Desamparados_SJ,5,Huetares,district_San_Antonio_Desamparados_SJ
neighborhood_Plazoleta_San Antonio_Desamparados_SJ,6,Plazoleta,district_San_Antonio_Desamparados_SJ
neighborhood_Pueblo Nuevo_San Antonio_Desamparados_SJ,7,Pueblo Nuevo,district_San_Antonio_Desamparados_SJ
neighborhood_Rotondas_San Antonio_Desamparados_SJ,9,Rotondas,district_San_Antonio_Desamparados_SJ
neighborhood_Solar._San Antonio_Desamparados_SJ,10,Solar.,district_San_Antonio_Desamparados_SJ
neighborhood_Bajos de Tarrazú_Frailes_Desamparados_SJ,1,Bajos de Tarrazú,district_Frailes_Desamparados_SJ
neighborhood_Bustamante_Frailes_Desamparados_SJ,2,Bustamante,district_Frailes_Desamparados_SJ
neighborhood_Santa Elena (parte)_Frailes_Desamparados_SJ,3,Santa Elena (parte),district_Frailes_Desamparados_SJ
neighborhood_Violeta._Frailes_Desamparados_SJ,4,Violeta.,district_Frailes_Desamparados_SJ
neighborhood_Aguacate_Patarrá_Desamparados_SJ,1,Aguacate,district_Patarrá_Desamparados_SJ
neighborhood_Balneario_Patarrá_Desamparados_SJ,2,Balneario,district_Patarrá_Desamparados_SJ
neighborhood_Don Bosco_Patarrá_Desamparados_SJ,3,Don Bosco,district_Patarrá_Desamparados_SJ
neighborhood_Guatuso_Patarrá_Desamparados_SJ,4,Guatuso,district_Patarrá_Desamparados_SJ
neighborhood_Güízaro_Patarrá_Desamparados_SJ,5,Güízaro,district_Patarrá_Desamparados_SJ
neighborhood_Jerusalén_Patarrá_Desamparados_SJ,6,Jerusalén,district_Patarrá_Desamparados_SJ
neighborhood_Lince_Patarrá_Desamparados_SJ,7,Lince,district_Patarrá_Desamparados_SJ
neighborhood_Mesas_Patarrá_Desamparados_SJ,8,Mesas,district_Patarrá_Desamparados_SJ
neighborhood_Quebrada Honda_Patarrá_Desamparados_SJ,9,Quebrada Honda,district_Patarrá_Desamparados_SJ
neighborhood_Ticalpes (parte)._Patarrá_Desamparados_SJ,10,Ticalpes (parte).,district_Patarrá_Desamparados_SJ
neighborhood_Empalme (parte)_San Cristóbal_Desamparados_SJ,1,Empalme (parte),district_San_Cristóbal_Desamparados_SJ
neighborhood_Lucha (parte)_San Cristóbal_Desamparados_SJ,2,Lucha (parte),district_San_Cristóbal_Desamparados_SJ
neighborhood_San Cristóbal Sur_San Cristóbal_Desamparados_SJ,3,San Cristóbal Sur,district_San_Cristóbal_Desamparados_SJ
neighborhood_Sierra._San Cristóbal_Desamparados_SJ,4,Sierra.,district_San_Cristóbal_Desamparados_SJ
neighborhood_Bajo Tigre_Rosario_Desamparados_SJ,1,Bajo Tigre,district_Rosario_Desamparados_SJ
neighborhood_Chirogres_Rosario_Desamparados_SJ,2,Chirogres,district_Rosario_Desamparados_SJ
neighborhood_Guadarrama_Rosario_Desamparados_SJ,3,Guadarrama,district_Rosario_Desamparados_SJ
neighborhood_Joya_Rosario_Desamparados_SJ,4,Joya,district_Rosario_Desamparados_SJ
neighborhood_La Fila (parte)_Rosario_Desamparados_SJ,5,La Fila (parte),district_Rosario_Desamparados_SJ
neighborhood_Llano bonito_Rosario_Desamparados_SJ,6,Llano bonito,district_Rosario_Desamparados_SJ
neighborhood_Quebrada Honda_Rosario_Desamparados_SJ,7,Quebrada Honda,district_Rosario_Desamparados_SJ
neighborhood_Trinidad (parte)._Rosario_Desamparados_SJ,8,Trinidad (parte).,district_Rosario_Desamparados_SJ
neighborhood_Cajita_Damas_Desamparados_SJ,1,Cajita,district_Damas_Desamparados_SJ
neighborhood_Dorado_Damas_Desamparados_SJ,2,Dorado,district_Damas_Desamparados_SJ
neighborhood_Dos Cercas_Damas_Desamparados_SJ,3,Dos Cercas,district_Damas_Desamparados_SJ
neighborhood_Fomentera_Damas_Desamparados_SJ,4,Fomentera,district_Damas_Desamparados_SJ
neighborhood_Nuestra Señora de la Esperanza_Damas_Desamparados_SJ,5,Nuestra Señora de la Esperanza,district_Damas_Desamparados_SJ
neighborhood_San Lorenzo._Damas_Desamparados_SJ,6,San Lorenzo.,district_Damas_Desamparados_SJ
neighborhood_Ángeles_San Rafael Abajo_Desamparados_SJ,1,Ángeles,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Autofores_San Rafael Abajo_Desamparados_SJ,2,Autofores,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Balboa_San Rafael Abajo_Desamparados_SJ,3,Balboa,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Gardenia_San Rafael Abajo_Desamparados_SJ,5,Gardenia,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Higuerones_San Rafael Abajo_Desamparados_SJ,6,Higuerones,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Leo_San Rafael Abajo_Desamparados_SJ,7,Leo,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Mónaco_San Rafael Abajo_Desamparados_SJ,8,Mónaco,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Sagitario_San Rafael Abajo_Desamparados_SJ,9,Sagitario,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Santa Cecilia_San Rafael Abajo_Desamparados_SJ,10,Santa Cecilia,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Tejar (parte)_San Rafael Abajo_Desamparados_SJ,11,Tejar (parte),district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Treviso_San Rafael Abajo_Desamparados_SJ,12,Treviso,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Unidas_San Rafael Abajo_Desamparados_SJ,13,Unidas,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Valencia_San Rafael Abajo_Desamparados_SJ,14,Valencia,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Vizcaya._San Rafael Abajo_Desamparados_SJ,15,Vizcaya.,district_San_Rafael_Abajo_Desamparados_SJ
neighborhood_Cartonera_Gravilias_Desamparados_SJ,1,Cartonera,district_Gravilias_Desamparados_SJ
neighborhood_Claveles_Gravilias_Desamparados_SJ,2,Claveles,district_Gravilias_Desamparados_SJ
neighborhood_Damasco_Gravilias_Desamparados_SJ,3,Damasco,district_Gravilias_Desamparados_SJ
neighborhood_Diamante_Gravilias_Desamparados_SJ,4,Diamante,district_Gravilias_Desamparados_SJ
neighborhood_Esmeraldas_Gravilias_Desamparados_SJ,5,Esmeraldas,district_Gravilias_Desamparados_SJ
neighborhood_Fortuna_Gravilias_Desamparados_SJ,6,Fortuna,district_Gravilias_Desamparados_SJ
neighborhood_Fortunita_Gravilias_Desamparados_SJ,7,Fortunita,district_Gravilias_Desamparados_SJ
neighborhood_Porvenir_Gravilias_Desamparados_SJ,8,Porvenir,district_Gravilias_Desamparados_SJ
neighborhood_Raya_Gravilias_Desamparados_SJ,9,Raya,district_Gravilias_Desamparados_SJ
neighborhood_Riberalta_Gravilias_Desamparados_SJ,10,Riberalta,district_Gravilias_Desamparados_SJ
neighborhood_Villanueva._Gravilias_Desamparados_SJ,11,Villanueva.,district_Gravilias_Desamparados_SJ
neighborhood_Letras_Los Guido_Desamparados_SJ,1,Letras,district_Los_Guido_Desamparados_SJ
neighborhood_Balcón Verde._Los Guido_Desamparados_SJ,2,Balcón Verde.,district_Los_Guido_Desamparados_SJ
neighborhood_Ángeles_Santiago_Puriscal_SJ,1,Ángeles,district_Santiago_Puriscal_SJ
neighborhood_Buenos Aires_Santiago_Puriscal_SJ,2,Buenos Aires,district_Santiago_Puriscal_SJ
neighborhood_Corazón de María_Santiago_Puriscal_SJ,3,Corazón de María,district_Santiago_Puriscal_SJ
neighborhood_Jarasal_Santiago_Puriscal_SJ,4,Jarasal,district_Santiago_Puriscal_SJ
neighborhood_Junquillo Arriba_Santiago_Puriscal_SJ,5,Junquillo Arriba,district_Santiago_Puriscal_SJ
neighborhood_Pueblo Nuevo_Santiago_Puriscal_SJ,6,Pueblo Nuevo,district_Santiago_Puriscal_SJ
neighborhood_San Isidro._Santiago_Puriscal_SJ,7,San Isidro.,district_Santiago_Puriscal_SJ
neighborhood_Junquillo Abajo_Santiago_Puriscal_SJ,8,Junquillo Abajo,district_Santiago_Puriscal_SJ
neighborhood_Pozos_Santiago_Puriscal_SJ,9,Pozos,district_Santiago_Puriscal_SJ
neighborhood_San Francisco_Santiago_Puriscal_SJ,10,San Francisco,district_Santiago_Puriscal_SJ
neighborhood_San Martín_Santiago_Puriscal_SJ,11,San Martín,district_Santiago_Puriscal_SJ
neighborhood_Zapote._Santiago_Puriscal_SJ,12,Zapote.,district_Santiago_Puriscal_SJ
neighborhood_Alto Palma_Mercedes Sur_Puriscal_SJ,1,Alto Palma,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Bajo Lanas_Mercedes Sur_Puriscal_SJ,2,Bajo Lanas,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Bajo Legua_Mercedes Sur_Puriscal_SJ,3,Bajo Legua,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Bajo Legüita_Mercedes Sur_Puriscal_SJ,4,Bajo Legüita,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Bajo Quesada_Mercedes Sur_Puriscal_SJ,5,Bajo Quesada,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Bocana_Mercedes Sur_Puriscal_SJ,6,Bocana,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Carmona_Mercedes Sur_Puriscal_SJ,7,Carmona,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Cerbatana_Mercedes Sur_Puriscal_SJ,8,Cerbatana,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Charquillos_Mercedes Sur_Puriscal_SJ,9,Charquillos,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Jilgueral_Mercedes Sur_Puriscal_SJ,10,Jilgueral,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Llano Grande_Mercedes Sur_Puriscal_SJ,11,Llano Grande,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Mercedes Norte_Mercedes Sur_Puriscal_SJ,12,Mercedes Norte,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Potenciana_Mercedes Sur_Puriscal_SJ,13,Potenciana,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Quebrada Honda_Mercedes Sur_Puriscal_SJ,14,Quebrada Honda,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Quivel_Mercedes Sur_Puriscal_SJ,15,Quivel,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Rancho Largo_Mercedes Sur_Puriscal_SJ,16,Rancho Largo,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Salitrales_Mercedes Sur_Puriscal_SJ,17,Salitrales,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Santa Marta_Mercedes Sur_Puriscal_SJ,18,Santa Marta,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Túfares_Mercedes Sur_Puriscal_SJ,19,Túfares,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Tulín_Mercedes Sur_Puriscal_SJ,20,Tulín,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Víbora_Mercedes Sur_Puriscal_SJ,21,Víbora,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Zapotal._Mercedes Sur_Puriscal_SJ,22,Zapotal.,district_Mercedes_Sur_Puriscal_SJ
neighborhood_Alto Barbacoas_Barbacoas_Puriscal_SJ,1,Alto Barbacoas,district_Barbacoas_Puriscal_SJ
neighborhood_Bajo Burgos_Barbacoas_Puriscal_SJ,2,Bajo Burgos,district_Barbacoas_Puriscal_SJ
neighborhood_Cortezal_Barbacoas_Puriscal_SJ,3,Cortezal,district_Barbacoas_Puriscal_SJ
neighborhood_Guatuso_Barbacoas_Puriscal_SJ,4,Guatuso,district_Barbacoas_Puriscal_SJ
neighborhood_Piedades_Barbacoas_Puriscal_SJ,5,Piedades,district_Barbacoas_Puriscal_SJ
neighborhood_San Juan._Barbacoas_Puriscal_SJ,6,San Juan.,district_Barbacoas_Puriscal_SJ
neighborhood_Cacao_Grifo Alto_Puriscal_SJ,1,Cacao,district_Grifo_Alto_Puriscal_SJ
neighborhood_Cuesta Mora_Grifo Alto_Puriscal_SJ,2,Cuesta Mora,district_Grifo_Alto_Puriscal_SJ
neighborhood_Grifo Bajo_Grifo Alto_Puriscal_SJ,3,Grifo Bajo,district_Grifo_Alto_Puriscal_SJ
neighborhood_Poró_Grifo Alto_Puriscal_SJ,4,Poró,district_Grifo_Alto_Puriscal_SJ
neighborhood_Salitrillo._Grifo Alto_Puriscal_SJ,6,Salitrillo.,district_Grifo_Alto_Puriscal_SJ
neighborhood_Bijagual_San Rafael_Puriscal_SJ,1,Bijagual,district_San_Rafael_Puriscal_SJ
neighborhood_Floralia_San Rafael_Puriscal_SJ,2,Floralia,district_San_Rafael_Puriscal_SJ
neighborhood_Punta de Lanza_San Rafael_Puriscal_SJ,3,Punta de Lanza,district_San_Rafael_Puriscal_SJ
neighborhood_San Rafael Abajo._San Rafael_Puriscal_SJ,4,San Rafael Abajo.,district_San_Rafael_Puriscal_SJ
neighborhood_Alto Cebadilla_Candelarita_Puriscal_SJ,1,Alto Cebadilla,district_Candelarita_Puriscal_SJ
neighborhood_Bajo Chacones_Candelarita_Puriscal_SJ,2,Bajo Chacones,district_Candelarita_Puriscal_SJ
neighborhood_Copalar_Candelarita_Puriscal_SJ,3,Copalar,district_Candelarita_Puriscal_SJ
neighborhood_Pedernal_Candelarita_Puriscal_SJ,4,Pedernal,district_Candelarita_Puriscal_SJ
neighborhood_Polca_Candelarita_Puriscal_SJ,5,Polca,district_Candelarita_Puriscal_SJ
neighborhood_Sabanas._Candelarita_Puriscal_SJ,6,Sabanas.,district_Candelarita_Puriscal_SJ
neighborhood_Bajo Guevara_Desamparaditos_Puriscal_SJ,1,Bajo Guevara,district_Desamparaditos_Puriscal_SJ
neighborhood_Planta_Desamparaditos_Puriscal_SJ,2,Planta,district_Desamparaditos_Puriscal_SJ
neighborhood_Rinconada._Desamparaditos_Puriscal_SJ,3,Rinconada.,district_Desamparaditos_Puriscal_SJ
neighborhood_Bajo Herrera_San Antonio_Puriscal_SJ,1,Bajo Herrera,district_San_Antonio_Puriscal_SJ
neighborhood_Calle Herrera_San Antonio_Puriscal_SJ,2,Calle Herrera,district_San_Antonio_Puriscal_SJ
neighborhood_Cruce Guanacaste_San Antonio_Puriscal_SJ,3,Cruce Guanacaste,district_San_Antonio_Puriscal_SJ
neighborhood_Charcón (parte)_San Antonio_Puriscal_SJ,4,Charcón (parte),district_San_Antonio_Puriscal_SJ
neighborhood_Estero_San Antonio_Puriscal_SJ,5,Estero,district_San_Antonio_Puriscal_SJ
neighborhood_Río Viejo_San Antonio_Puriscal_SJ,6,Río Viejo,district_San_Antonio_Puriscal_SJ
neighborhood_Salitral_San Antonio_Puriscal_SJ,7,Salitral,district_San_Antonio_Puriscal_SJ
neighborhood_Tinamaste._San Antonio_Puriscal_SJ,8,Tinamaste.,district_San_Antonio_Puriscal_SJ
neighborhood_Alto Concepción_Chires_Puriscal_SJ,1,Alto Concepción,district_Chires_Puriscal_SJ
neighborhood_Alto Pérez Astúa_Chires_Puriscal_SJ,2,Alto Pérez Astúa,district_Chires_Puriscal_SJ
neighborhood_Ángeles_Chires_Puriscal_SJ,3,Ángeles,district_Chires_Puriscal_SJ
neighborhood_Angostura (parte)_Chires_Puriscal_SJ,4,Angostura (parte),district_Chires_Puriscal_SJ
neighborhood_Arenal_Chires_Puriscal_SJ,5,Arenal,district_Chires_Puriscal_SJ
neighborhood_Bajo Chires_Chires_Puriscal_SJ,6,Bajo Chires,district_Chires_Puriscal_SJ
neighborhood_Bajo de Guarumal_Chires_Puriscal_SJ,7,Bajo de Guarumal,district_Chires_Puriscal_SJ
neighborhood_Bajo el Rey_Chires_Puriscal_SJ,8,Bajo el Rey,district_Chires_Puriscal_SJ
